fecha_venta,id_producto,modelo,categoría,canal_venta,cliente,unidades,precio_unitario,monto_total
2025-04-11,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_88,1,17190,17190
2025-04-12,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_164,1,18238,18238
2025-04-12,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_128,2,33375,66750
2025-04-12,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_90,3,35009,105027
2025-04-13,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_33,3,27262,81786
2025-04-13,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_62,4,20030,80120
2025-04-13,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_126,2,38620,77240
2025-04-13,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_64,5,23709,118545
2025-04-14,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_28,2,22820,45640
2025-04-14,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Online,Cliente_131,4,41278,165112
2025-04-14,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_136,4,18125,72500
2025-04-14,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_179,1,35929,35929
2025-04-15,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_14,1,30958,30958
2025-04-15,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_168,1,32563,32563
2025-04-15,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_112,1,19521,19521
2025-04-15,CAL-011,Air Force 1 ‘07 Triple White,Calzado,TikTok Shop,Cliente_82,5,38473,192365
2025-04-15,SUP-004,Classic Polo Black,Superior,TikTok Shop,Cliente_9,2,21542,43084
2025-04-15,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_68,5,42791,213955
2025-04-15,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_5,1,31100,31100
2025-04-15,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_93,4,41488,165952
2025-04-16,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_135,5,41885,209425
2025-04-16,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_44,2,33243,66486
2025-04-16,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_163,2,33319,66638
2025-04-16,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_66,1,16518,16518
2025-04-16,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_125,2,40853,81706
2025-04-16,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_51,4,39011,156044
2025-04-16,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_44,5,35365,176825
2025-04-17,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_86,2,22039,44078
2025-04-17,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_36,5,39298,196490
2025-04-17,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_49,3,26525,79575
2025-04-17,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_164,5,20734,103670
2025-04-17,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_35,5,18441,92205
2025-04-17,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_177,1,20003,20003
2025-04-18,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,TikTok Shop,Cliente_35,4,15629,62516
2025-04-18,INF-009,Track Pants “Streets”,Inferior,TikTok Shop,Cliente_12,5,25245,126225
2025-04-18,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_136,2,40742,81484
2025-04-18,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_180,3,19237,57711
2025-04-18,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_120,4,41889,167556
2025-04-18,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_146,1,15103,15103
2025-04-18,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_145,3,24640,73920
2025-04-19,SUP-002,Skateboarding Logo Hoodie,Superior,TikTok Shop,Cliente_198,4,42674,170696
2025-04-19,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_56,1,44345,44345
2025-04-19,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_7,2,33924,67848
2025-04-20,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_156,2,18828,37656
2025-04-20,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_122,1,19688,19688
2025-04-20,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_64,5,15785,78925
2025-04-20,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_27,5,18711,93555
2025-04-20,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_102,4,16837,67348
2025-04-20,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_48,5,25326,126630
2025-04-21,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_22,1,23949,23949
2025-04-21,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_175,4,16164,64656
2025-04-21,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_144,2,15116,30232
2025-04-21,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_143,4,24981,99924
2025-04-21,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_143,1,24669,24669
2025-04-21,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_44,4,16576,66304
2025-04-21,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_75,4,16734,66936
2025-04-22,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_99,3,15308,45924
2025-04-22,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_198,3,22306,66918
2025-04-22,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_148,1,44734,44734
2025-04-22,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_83,3,24785,74355
2025-04-22,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_71,4,40658,162632
2025-04-22,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_172,3,35177,105531
2025-04-22,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Física,Cliente_191,4,33033,132132
2025-04-23,INF-008,Sweatpants Classic Grey,Inferior,Instagram,Cliente_198,3,17446,52338
2025-04-23,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_104,2,38510,77020
2025-04-23,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_22,1,15924,15924
2025-04-24,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_53,1,44742,44742
2025-04-24,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_40,4,21958,87832
2025-04-25,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_143,2,30886,61772
2025-04-25,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_160,5,44712,223560
2025-04-25,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_126,5,27449,137245
2025-04-25,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_91,3,42809,128427
2025-04-25,INF-010,Biker Shorts Urban Black,Inferior,Tienda Online,Cliente_42,4,25500,102000
2025-04-25,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_12,2,18180,36360
2025-04-26,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_34,3,33310,99930
2025-04-26,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,TikTok Shop,Cliente_51,2,25523,51046
2025-04-26,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_147,4,34905,139620
2025-04-26,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_126,3,32912,98736
2025-04-26,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_83,5,29862,149310
2025-04-26,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Online,Cliente_188,4,38464,153856
2025-04-26,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Física,Cliente_66,1,40783,40783
2025-04-27,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_19,1,32771,32771
2025-04-27,CAL-013,Old Skool Black/White,Calzado,Instagram,Cliente_29,2,30298,60596
2025-04-27,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_156,4,40106,160424
2025-04-27,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_19,5,43784,218920
2025-04-28,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_30,5,44325,221625
2025-04-28,SUP-004,Classic Polo Black,Superior,Instagram,Cliente_122,2,32043,64086
2025-04-28,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_35,3,15271,45813
2025-04-29,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_191,3,33158,99474
2025-04-29,SUP-003,Graphic Crewneck “Astro Drift”,Superior,TikTok Shop,Cliente_90,1,17016,17016
2025-04-29,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_78,3,24911,74733
2025-04-30,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_198,2,15545,31090
2025-04-30,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_41,3,32853,98559
2025-04-30,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_12,1,24606,24606
2025-04-30,SUP-004,Classic Polo Black,Superior,Tienda Física,Cliente_191,3,33127,99381
2025-04-30,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_34,2,26425,52850
2025-04-30,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_188,3,31797,95391
2025-05-01,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Instagram,Cliente_196,5,42831,214155
2025-05-02,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_38,1,36950,36950
2025-05-02,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Online,Cliente_185,3,29644,88932
2025-05-02,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_25,3,25091,75273
2025-05-02,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_46,1,32210,32210
2025-05-02,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_189,1,15826,15826
2025-05-02,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Online,Cliente_98,1,36024,36024
2025-05-02,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_79,2,24731,49462
2025-05-02,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_104,4,21223,84892
2025-05-03,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_139,4,28311,113244
2025-05-03,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_88,4,21573,86292
2025-05-03,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_183,1,25554,25554
2025-05-03,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_174,5,15864,79320
2025-05-03,ACC-019,Cinturón de lona con hebilla,Accesorios,TikTok Shop,Cliente_161,1,30444,30444
2025-05-04,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,TikTok Shop,Cliente_180,4,24040,96160
2025-05-05,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_81,4,31754,127016
2025-05-05,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_14,1,28971,28971
2025-05-05,SUP-002,Skateboarding Logo Hoodie,Superior,Tienda Online,Cliente_197,3,23338,70014
2025-05-05,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_154,1,26454,26454
2025-05-05,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_133,3,26702,80106
2025-05-05,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_194,4,29355,117420
2025-05-06,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_36,2,27375,54750
2025-05-06,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_145,3,37144,111432
2025-05-07,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_55,4,32443,129772
2025-05-07,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_133,2,30465,60930
2025-05-07,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_135,4,38494,153976
2025-05-07,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_27,1,22690,22690
2025-05-07,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_67,4,32969,131876
2025-05-07,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Tienda Física,Cliente_26,5,43503,217515
2025-05-08,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_156,3,18818,56454
2025-05-08,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_167,1,38184,38184
2025-05-08,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_105,5,15958,79790
2025-05-08,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_166,4,37077,148308
2025-05-08,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_182,2,30228,60456
2025-05-08,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_169,3,16608,49824
2025-05-09,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_164,1,44661,44661
2025-05-09,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_198,5,29402,147010
2025-05-09,INF-010,Biker Shorts Urban Black,Inferior,Tienda Física,Cliente_200,5,20405,102025
2025-05-10,SUP-002,Skateboarding Logo Hoodie,Superior,TikTok Shop,Cliente_9,5,36065,180325
2025-05-10,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Tienda Online,Cliente_105,1,25584,25584
2025-05-10,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Tienda Online,Cliente_38,2,29560,59120
2025-05-10,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_51,3,18618,55854
2025-05-10,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Online,Cliente_88,4,23855,95420
2025-05-10,CAL-013,Old Skool Black/White,Calzado,Tienda Física,Cliente_182,2,17019,34038
2025-05-10,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Online,Cliente_156,1,31872,31872
2025-05-10,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_99,2,18901,37802
2025-05-11,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_150,2,25234,50468
2025-05-11,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_89,4,22402,89608
2025-05-11,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,Tienda Física,Cliente_46,4,23188,92752
2025-05-11,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_165,4,28481,113924
2025-05-11,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_186,2,17535,35070
2025-05-12,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Online,Cliente_90,4,22426,89704
2025-05-12,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_136,3,32825,98475
2025-05-13,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_122,2,22197,44394
2025-05-13,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_68,1,40912,40912
2025-05-13,CAL-013,Old Skool Black/White,Calzado,Tienda Online,Cliente_94,4,41237,164948
2025-05-13,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_196,5,30420,152100
2025-05-13,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_13,5,32919,164595
2025-05-14,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Online,Cliente_72,4,39923,159692
2025-05-14,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_97,4,15679,62716
2025-05-14,CAL-015,RS-X Efekt Gradient,Calzado,TikTok Shop,Cliente_23,3,38098,114294
2025-05-15,CAL-012,Yeezy Boost 350 V2 Zebra,Calzado,TikTok Shop,Cliente_132,2,42989,85978
2025-05-15,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_171,1,17789,17789
2025-05-15,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_35,5,21402,107010
2025-05-15,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_84,3,39352,118056
2025-05-15,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_74,2,43264,86528
2025-05-15,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_99,2,23052,46104
2025-05-15,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_183,2,35525,71050
2025-05-15,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_8,3,43348,130044
2025-05-16,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_188,5,28061,140305
2025-05-16,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Instagram,Cliente_38,1,16286,16286
2025-05-16,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_72,2,43036,86072
2025-05-16,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Tienda Física,Cliente_133,5,20707,103535
2025-05-17,SUP-004,Classic Polo Black,Superior,Tienda Online,Cliente_95,4,34916,139664
2025-05-17,CAL-011,Air Force 1 ‘07 Triple White,Calzado,Instagram,Cliente_116,1,41871,41871
2025-05-17,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_198,3,37898,113694
2025-05-17,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_48,4,23235,92940
2025-05-17,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Instagram,Cliente_152,4,24066,96264
2025-05-17,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_75,3,26665,79995
2025-05-18,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Tienda Online,Cliente_83,3,30923,92769
2025-05-18,SUP-005,Denim Jacket Vintage Wash,Superior,TikTok Shop,Cliente_46,2,37175,74350
2025-05-18,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_45,2,36987,73974
2025-05-18,SUP-001,Essentials Oversized Tee,Superior,Tienda Física,Cliente_181,2,29279,58558
2025-05-19,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_61,3,25177,75531
2025-05-19,CAL-015,RS-X Efekt Gradient,Calzado,Instagram,Cliente_79,4,16275,65100
2025-05-19,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_31,4,18527,74108
2025-05-19,SUP-001,Essentials Oversized Tee,Superior,TikTok Shop,Cliente_120,4,31701,126804
2025-05-20,INF-009,Track Pants “Streets”,Inferior,Instagram,Cliente_57,5,34729,173645
2025-05-20,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_18,1,17759,17759
2025-05-20,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,TikTok Shop,Cliente_188,5,38786,193930
2025-05-20,SUP-003,Graphic Crewneck “Astro Drift”,Superior,Instagram,Cliente_114,3,15959,47877
2025-05-20,INF-009,Track Pants “Streets”,Inferior,Tienda Física,Cliente_14,5,26532,132660
2025-05-21,SUP-002,Skateboarding Logo Hoodie,Superior,Instagram,Cliente_173,5,38901,194505
2025-05-21,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_13,3,41702,125106
2025-05-22,INF-006,Cargo Pants Tactical Fit,Inferior,TikTok Shop,Cliente_127,3,26757,80271
2025-05-22,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Online,Cliente_157,5,18004,90020
2025-05-22,INF-010,Biker Shorts Urban Black,Inferior,Instagram,Cliente_135,2,19449,38898
2025-05-23,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_28,3,42767,128301
2025-05-23,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Instagram,Cliente_11,2,33625,67250
2025-05-23,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_53,2,33845,67690
2025-05-23,INF-008,Sweatpants Classic Grey,Inferior,Tienda Física,Cliente_75,1,39675,39675
2025-05-23,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Física,Cliente_136,4,43267,173068
2025-05-23,INF-007,Ripped Skinny Jeans 'No Mercy',Inferior,Tienda Física,Cliente_43,4,19289,77156
2025-05-23,INF-008,Sweatpants Classic Grey,Inferior,Tienda Online,Cliente_144,2,22426,44852
2025-05-24,SUP-005,Denim Jacket Vintage Wash,Superior,Instagram,Cliente_25,4,29693,118772
2025-05-24,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_90,4,37497,149988
2025-05-24,INF-006,Cargo Pants Tactical Fit,Inferior,Tienda Física,Cliente_29,5,23760,118800
2025-05-24,ACC-017,Crossbody Bag Mini Messenger,Accesorios,Instagram,Cliente_87,2,16139,32278
2025-05-24,SUP-001,Essentials Oversized Tee,Superior,Instagram,Cliente_66,3,40561,121683
2025-05-25,INF-009,Track Pants “Streets”,Inferior,Tienda Online,Cliente_198,3,18426,55278
2025-05-25,INF-006,Cargo Pants Tactical Fit,Inferior,Instagram,Cliente_37,1,37011,37011
2025-05-25,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Online,Cliente_154,1,15642,15642
2025-05-25,ACC-020,Cadena plateada Miami Cuban Link,Accesorios,Tienda Física,Cliente_188,3,32463,97389
2025-05-25,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_58,4,42617,170468
2025-05-25,SUP-005,Denim Jacket Vintage Wash,Superior,Tienda Online,Cliente_53,4,36468,145872
2025-05-25,CAL-014,Chuck 70 Hi Canvas Natural,Calzado,Instagram,Cliente_77,5,19692,98460
2025-05-26,ACC-016,Bucket Hat “Street Jungle”,Accesorios,TikTok Shop,Cliente_2,3,20998,62994
2025-05-26,ACC-017,Crossbody Bag Mini Messenger,Accesorios,TikTok Shop,Cliente_124,1,36939,36939
2025-05-26,CAL-013,Old Skool Black/White,Calzado,TikTok Shop,Cliente_151,5,33399,166995
2025-05-26,ACC-019,Cinturón de lona con hebilla,Accesorios,Tienda Física,Cliente_113,1,31139,31139
2025-05-26,ACC-016,Bucket Hat “Street Jungle”,Accesorios,Instagram,Cliente_70,3,21477,64431
2025-05-26,ACC-019,Cinturón de lona con hebilla,Accesorios,Instagram,Cliente_47,3,44837,134511
2025-05-26,SUP-001,Essentials Oversized Tee,Superior,Tienda Online,Cliente_24,3,24064,72192
2025-05-26,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_113,5,25139,125695
2025-05-27,ACC-018,Gafas de sol “Neo Matrix”,Accesorios,Tienda Física,Cliente_161,5,36320,181600
2025-05-27,CAL-015,RS-X Efekt Gradient,Calzado,Tienda Física,Cliente_87,3,24024,72072
2025-05-28,INF-010,Biker Shorts Urban Black,Inferior,TikTok Shop,Cliente_173,5,32413,162065
